commodity,market,date,price,lag_1,lag_2,lag_3,rolling_3,month
Potatoes (local),Galle,2024-05-15,369.17,366.67,445.42,388.89,400.32666666666665,5
Potatoes (local),Galle,2024-06-15,390.0,369.17,366.67,445.42,393.75333333333333,6
Potatoes (local),Galle,2024-07-15,440.0,390.0,369.17,366.67,375.28,7
Potatoes (local),Galle,2024-08-15,472.92,440.0,390.0,369.17,399.72333333333336,8
Potatoes (local),Galle,2024-09-15,391.5,472.92,440.0,390.0,434.3066666666667,9
Potatoes (local),Galle,2024-10-15,359.17,391.5,472.92,440.0,434.8066666666667,10
Potatoes (local),Galle,2024-11-15,375.0,359.17,391.5,472.92,407.8633333333333,11
Potatoes (local),Galle,2024-12-15,398.89,375.0,359.17,391.5,375.22333333333336,12
Potatoes (local),Galle,2025-01-15,420.0,398.89,375.0,359.17,377.68666666666667,1
Potatoes (local),Galle,2025-02-15,380.0,420.0,398.89,375.0,397.9633333333333,2
Potatoes (local),Galle,2025-03-15,404.17,380.0,420.0,398.89,399.62999999999994,3
Potatoes (local),Galle,2025-04-15,390.0,404.17,380.0,420.0,401.39000000000004,4
Potatoes (local),Galle,2025-05-15,376.67,390.0,404.17,380.0,391.39000000000004,5
Potatoes (local),Galle,2025-06-15,383.33,376.67,390.0,404.17,390.28000000000003,6
Potatoes (local),Galle,2025-07-15,387.5,383.33,376.67,390.0,383.3333333333333,7
Potatoes (local),Galle,2025-08-15,380.0,387.5,383.33,376.67,382.5,8
Potatoes (local),Galle,2025-09-15,350.0,380.0,387.5,383.33,383.60999999999996,9
Potatoes (local),Gampaha,2023-09-15,423.33,456.0,438.4,410.0,434.8,9
Potatoes (local),Gampaha,2023-10-15,356.0,423.33,456.0,438.4,439.24333333333334,10
Potatoes (local),Gampaha,2023-11-15,381.33,356.0,423.33,456.0,411.77666666666664,11
Potatoes (local),Gampaha,2023-12-15,439.5,381.33,356.0,423.33,386.8866666666666,12
Potatoes (local),Gampaha,2024-01-15,460.83,439.5,381.33,356.0,392.27666666666664,1
Potatoes (local),Gampaha,2024-02-15,449.0,460.83,439.5,381.33,427.22,2
Potatoes (local),Gampaha,2024-07-15,573.33,449.0,460.83,439.5,449.77666666666664,7
Potatoes (local),Gampaha,2024-08-15,520.0,573.33,449.0,460.83,494.3866666666667,8
Potatoes (local),Gampaha,2024-09-15,433.9,520.0,573.33,449.0,514.11,9
Potatoes (local),Gampaha,2024-10-15,390.0,433.9,520.0,573.33,509.07666666666665,10
Potatoes (local),Gampaha,2024-11-15,402.92,390.0,433.9,520.0,447.9666666666667,11
Potatoes (local),Gampaha,2024-12-15,442.0,402.92,390.0,433.9,408.94,12
Potatoes (local),Gampaha,2025-01-15,469.17,442.0,402.92,390.0,411.64000000000004,1
Potatoes (local),Gampaha,2025-02-15,442.5,469.17,442.0,402.92,438.03000000000003,2
Potatoes (local),Gampaha,2025-03-15,423.33,442.5,469.17,442.0,451.22333333333336,3
Potatoes (local),Gampaha,2025-04-15,415.0,423.33,442.5,469.17,445.0,4
Potatoes (local),Gampaha,2025-05-15,413.33,415.0,423.33,442.5,426.9433333333333,5
Potatoes (local),Gampaha,2025-06-15,417.67,413.33,415.0,423.33,417.21999999999997,6
Potatoes (local),Gampaha,2025-07-15,438.75,417.67,413.33,415.0,415.3333333333333,7
Potatoes (local),Gampaha,2025-08-15,418.75,438.75,417.67,413.33,423.25,8
Potatoes (local),Gampaha,2025-09-15,391.83,418.75,438.75,417.67,425.0566666666667,9
Potatoes (local),Hambantota,2024-11-15,400.0,380.0,455.0,389.17,408.0566666666667,11
Potatoes (local),Hambantota,2024-12-15,425.0,400.0,380.0,455.0,411.6666666666667,12
Potatoes (local),Hambantota,2025-01-15,416.67,425.0,400.0,380.0,401.6666666666667,1
Potatoes (local),Hambantota,2025-02-15,392.5,416.67,425.0,400.0,413.89000000000004,2
Potatoes (local),Hambantota,2025-03-15,398.75,392.5,416.67,425.0,411.39000000000004,3
Potatoes (local),Hambantota,2025-04-15,375.0,398.75,392.5,416.67,402.64000000000004,4
Potatoes (local),Hambantota,2025-05-15,400.0,375.0,398.75,392.5,388.75,5
Potatoes (local),Hanguranketha,2023-09-15,323.19,380.0,371.0,333.89,361.62999999999994,9
Potatoes (local),Hanguranketha,2023-10-15,270.0,323.19,380.0,371.0,358.06333333333333,10
Potatoes (local),Hanguranketha,2023-12-15,395.0,270.0,323.19,380.0,324.3966666666667,12
Potatoes (local),Hanguranketha,2024-01-15,355.0,395.0,270.0,323.19,329.3966666666667,1
Potatoes (local),Hanguranketha,2024-05-15,353.33,355.0,395.0,270.0,340.0,5
Potatoes (local),Hanguranketha,2024-06-15,355.0,353.33,355.0,395.0,367.77666666666664,6
Potatoes (local),Hanguranketha,2024-07-15,428.33,355.0,353.33,355.0,354.4433333333333,7
Potatoes (local),Hanguranketha,2024-08-15,442.22,428.33,355.0,353.33,378.8866666666666,8
Potatoes (local),Hanguranketha,2024-09-15,453.33,442.22,428.33,355.0,408.51666666666665,9
Potatoes (local),Hanguranketha,2024-10-15,458.75,453.33,442.22,428.33,441.29333333333335,10
Potatoes (local),Hanguranketha,2024-11-15,466.67,458.75,453.33,442.22,451.4333333333334,11
Potatoes (local),Hanguranketha,2024-12-15,460.0,466.67,458.75,453.33,459.5833333333333,12
Potatoes (local),Hanguranketha,2025-02-15,355.0,460.0,466.67,458.75,461.8066666666667,2
Potatoes (local),Hanguranketha,2025-08-15,350.0,355.0,460.0,466.67,427.22333333333336,8
Potatoes (local),Hanguranketha,2025-09-15,340.0,350.0,355.0,460.0,388.3333333333333,9
Potatoes (local),Jaffna,2024-05-15,356.0,418.12,392.86,407.5,406.16,5
Potatoes (local),Jaffna,2024-06-15,408.0,356.0,418.12,392.86,388.99333333333334,6
Potatoes (local),Jaffna,2024-07-15,436.0,408.0,356.0,418.12,394.03999999999996,7
Potatoes (local),Jaffna,2024-10-15,342.0,436.0,408.0,356.0,400.0,10
Potatoes (local),Jaffna,2024-11-15,418.0,342.0,436.0,408.0,395.3333333333333,11
Potatoes (local),Kalutara,2023-09-15,420.44,410.0,393.2,374.0,392.40000000000003,9
Potatoes (local),Kalutara,2023-10-15,336.5,420.44,410.0,393.2,407.87999999999994,10
Potatoes (local),Kalutara,2023-11-15,372.0,336.5,420.44,410.0,388.98,11
Potatoes (local),Kalutara,2023-12-15,415.0,372.0,336.5,420.44,376.31333333333333,12
Potatoes (local),Kalutara,2024-01-15,413.6,415.0,372.0,336.5,374.5,1
Potatoes (local),Kalutara,2024-02-15,421.5,413.6,415.0,372.0,400.2,2
Potatoes (local),Kalutara,2024-03-15,417.75,421.5,413.6,415.0,416.7,3
Potatoes (local),Kalutara,2024-04-15,396.8,417.75,421.5,413.6,417.6166666666666,4
Potatoes (local),Kalutara,2024-05-15,369.33,396.8,417.75,421.5,412.01666666666665,5
Potatoes (local),Kalutara,2024-06-15,401.0,369.33,396.8,417.75,394.6266666666667,6
Potatoes (local),Kalutara,2024-07-15,444.5,401.0,369.33,396.8,389.04333333333335,7
Potatoes (local),Kalutara,2024-09-15,387.56,444.5,401.0,369.33,404.9433333333333,9
Potatoes (local),Kalutara,2024-10-15,349.0,387.56,444.5,401.0,411.02,10
Potatoes (local),Kalutara,2024-11-15,374.25,349.0,387.56,444.5,393.68666666666667,11
Potatoes (local),Kalutara,2024-12-15,440.4,374.25,349.0,387.56,370.27,12
Potatoes (local),Kalutara,2025-01-15,461.0,440.4,374.25,349.0,387.8833333333334,1
Potatoes (local),Kalutara,2025-02-15,455.0,461.0,440.4,374.25,425.2166666666667,2
Potatoes (local),Kalutara,2025-03-15,426.12,455.0,461.0,440.4,452.1333333333334,3
Potatoes (local),Kalutara,2025-04-15,392.67,426.12,455.0,461.0,447.3733333333333,4
Potatoes (local),Kalutara,2025-05-15,412.0,392.67,426.12,455.0,424.59666666666664,5
Potatoes (local),Kalutara,2025-06-15,398.0,412.0,392.67,426.12,410.2633333333333,6
Potatoes (local),Kalutara,2025-07-15,404.44,398.0,412.0,392.67,400.89000000000004,7
Potatoes (local),Kalutara,2025-08-15,386.67,404.44,398.0,412.0,404.81333333333333,8
Potatoes (local),Kalutara,2025-09-15,380.67,386.67,404.44,398.0,396.37000000000006,9
Potatoes (local),Kandy,2023-09-15,392.5,439.0,417.2,371.0,409.06666666666666,9
Potatoes (local),Kandy,2023-10-15,347.1,392.5,439.0,417.2,416.23333333333335,10
Potatoes (local),Kandy,2023-11-15,360.62,347.1,392.5,439.0,392.8666666666666,11
Potatoes (local),Kandy,2023-12-15,421.5,360.62,347.1,392.5,366.74,12
Potatoes (local),Kandy,2024-01-15,448.8,421.5,360.62,347.1,376.4066666666667,1
Potatoes (local),Kandy,2024-02-15,429.0,448.8,421.5,360.62,410.3066666666667,2
Potatoes (local),Kandy,2024-03-15,426.0,429.0,448.8,421.5,433.09999999999997,3
Potatoes (local),Kandy,2024-04-15,394.4,426.0,429.0,448.8,434.59999999999997,4
Potatoes (local),Kandy,2024-05-15,376.83,394.4,426.0,429.0,416.4666666666667,5
Potatoes (local),Kandy,2024-06-15,397.0,376.83,394.4,426.0,399.07666666666665,6
Potatoes (local),Kandy,2024-07-15,456.0,397.0,376.83,394.4,389.41,7
Potatoes (local),Kandy,2024-08-15,490.0,456.0,397.0,376.83,409.9433333333333,8
Potatoes (local),Kandy,2024-09-15,424.8,490.0,456.0,397.0,447.6666666666667,9
Potatoes (local),Kandy,2024-10-15,376.0,424.8,490.0,456.0,456.9333333333334,10
Potatoes (local),Kandy,2024-11-15,390.0,376.0,424.8,490.0,430.2666666666667,11
Potatoes (local),Kandy,2024-12-15,400.0,390.0,376.0,424.8,396.9333333333334,12
Potatoes (local),Kandy,2025-01-15,447.0,400.0,390.0,376.0,388.6666666666667,1
Potatoes (local),Kandy,2025-02-15,401.0,447.0,400.0,390.0,412.3333333333333,2
Potatoes (local),Kandy,2025-03-15,398.4,401.0,447.0,400.0,416.0,3
Potatoes (local),Kandy,2025-04-15,389.0,398.4,401.0,447.0,415.4666666666667,4
Potatoes (local),Kandy,2025-05-15,382.0,389.0,398.4,401.0,396.1333333333334,5
Potatoes (local),Kandy,2025-06-15,389.6,382.0,389.0,398.4,389.8,6
Potatoes (local),Kandy,2025-07-15,400.0,389.6,382.0,389.0,386.8666666666666,7
Potatoes (local),Kandy,2025-08-15,403.0,400.0,389.6,382.0,390.5333333333333,8
Potatoes (local),Kandy,2025-09-15,375.2,403.0,400.0,389.6,397.5333333333333,9
Potatoes (local),Kegalle,2023-09-15,350.0,396.67,404.8,372.88,391.45,9
Potatoes (local),Kegalle,2023-12-15,420.17,350.0,396.67,404.8,383.8233333333333,12
Potatoes (local),Kegalle,2024-01-15,426.8,420.17,350.0,396.67,388.9466666666667,1
Potatoes (local),Kegalle,2024-02-15,408.0,426.8,420.17,350.0,398.99,2
Potatoes (local),Kegalle,2024-03-15,422.5,408.0,426.8,420.17,418.3233333333333,3
Potatoes (local),Kegalle,2024-04-15,372.5,422.5,408.0,426.8,419.09999999999997,4
Potatoes (local),Kegalle,2024-05-15,349.17,372.5,422.5,408.0,401.0,5
Potatoes (local),Kegalle,2024-06-15,349.17,349.17,372.5,422.5,381.39000000000004,6
Potatoes (local),Kegalle,2024-07-15,443.33,349.17,349.17,372.5,356.9466666666667,7
Potatoes (local),Kegalle,2024-08-15,490.83,443.33,349.17,349.17,380.5566666666667,8
Potatoes (local),Kegalle,2024-09-15,406.5,490.83,443.33,349.17,427.77666666666664,9
Potatoes (local),Kegalle,2024-10-15,304.0,406.5,490.83,443.33,446.8866666666666,10
Potatoes (local),Kegalle,2024-11-15,386.67,304.0,406.5,490.83,400.4433333333333,11
Potatoes (local),Kegalle,2024-12-15,400.8,386.67,304.0,406.5,365.72333333333336,12
Potatoes (local),Kegalle,2025-01-15,417.0,400.8,386.67,304.0,363.8233333333333,1
Potatoes (local),Kegalle,2025-02-15,394.75,417.0,400.8,386.67,401.49,2
Potatoes (local),Kegalle,2025-03-15,384.4,394.75,417.0,400.8,404.18333333333334,3
Potatoes (local),Kegalle,2025-04-15,366.0,384.4,394.75,417.0,398.7166666666667,4
Potatoes (local),Kegalle,2025-05-15,356.0,366.0,384.4,394.75,381.7166666666667,5
Potatoes (local),Kegalle,2025-06-15,373.4,356.0,366.0,384.4,368.8,6
Potatoes (local),Kegalle,2025-07-15,373.0,373.4,356.0,366.0,365.1333333333334,7
Potatoes (local),Kegalle,2025-08-15,378.0,373.0,373.4,356.0,367.4666666666667,8
Potatoes (local),Kegalle,2025-09-15,364.0,378.0,373.0,373.4,374.8,9
Potatoes (local),Kilinochchi,2024-06-15,338.67,338.67,327.5,313.33,326.5,6
Potatoes (local),Kilinochchi,2024-07-15,474.0,338.67,338.67,327.5,334.9466666666667,7
Potatoes (local),Kilinochchi,2024-10-15,352.0,474.0,338.67,338.67,383.78000000000003,10
Potatoes (local),Kilinochchi,2024-11-15,342.5,352.0,474.0,338.67,388.22333333333336,11
Potatoes (local),Kurunegala,2023-09-15,380.0,423.33,402.83,360.88,395.68,9
Potatoes (local),Kurunegala,2023-11-15,366.67,380.0,423.33,402.83,402.0533333333333,11
Potatoes (local),Kurunegala,2023-12-15,401.33,366.67,380.0,423.33,390.0,12
Potatoes (local),Kurunegala,2024-01-15,421.7,401.33,366.67,380.0,382.6666666666667,1
Potatoes (local),Kurunegala,2024-02-15,395.0,421.7,401.33,366.67,396.56666666666666,2
Potatoes (local),Kurunegala,2024-03-15,435.0,395.0,421.7,401.33,406.01,3
Potatoes (local),Kurunegala,2024-04-15,396.67,435.0,395.0,421.7,417.23333333333335,4
Potatoes (local),Kurunegala,2024-05-15,393.33,396.67,435.0,395.0,408.89000000000004,5
Potatoes (local),Kurunegala,2024-06-15,393.0,393.33,396.67,435.0,408.3333333333333,6
Potatoes (local),Kurunegala,2024-10-15,356.67,393.0,393.33,396.67,394.3333333333333,10
Potatoes (local),Kurunegala,2024-11-15,377.78,356.67,393.0,393.33,381.0,11
Potatoes (local),Kurunegala,2024-12-15,427.33,377.78,356.67,393.0,375.81666666666666,12
Potatoes (local),Kurunegala,2025-01-15,443.75,427.33,377.78,356.67,387.26,1
Potatoes (local),Kurunegala,2025-02-15,420.0,443.75,427.33,377.78,416.28666666666663,2
Potatoes (local),Kurunegala,2025-03-15,390.67,420.0,443.75,427.33,430.35999999999996,3
Potatoes (local),Kurunegala,2025-04-15,385.0,390.67,420.0,443.75,418.14000000000004,4
Potatoes (local),Kurunegala,2025-05-15,383.33,385.0,390.67,420.0,398.5566666666667,5
Potatoes (local),Kurunegala,2025-06-15,373.67,383.33,385.0,390.67,386.3333333333333,6
Potatoes (local),Kurunegala,2025-07-15,374.58,373.67,383.33,385.0,380.6666666666667,7
Potatoes (local),Kurunegala,2025-08-15,388.33,374.58,373.67,383.33,377.1933333333333,8
Potatoes (local),Kurunegala,2025-09-15,381.33,388.33,374.58,373.67,378.85999999999996,9
Potatoes (local),Matale,2023-09-15,366.67,401.67,402.08,365.0,389.5833333333333,9
Potatoes (local),Matale,2023-12-15,427.5,366.67,401.67,402.08,390.14000000000004,12
Potatoes (local),Matale,2024-04-15,386.67,427.5,366.67,401.67,398.6133333333334,4
Potatoes (local),Matale,2024-05-15,337.5,386.67,427.5,366.67,393.6133333333334,5
Potatoes (local),Matale,2024-06-15,337.5,337.5,386.67,427.5,383.89000000000004,6
Potatoes (local),Matale,2024-07-15,457.5,337.5,337.5,386.67,353.89000000000004,7
Potatoes (local),Matale,2024-08-15,488.33,457.5,337.5,337.5,377.5,8
Potatoes (local),Matale,2024-09-15,506.67,488.33,457.5,337.5,427.77666666666664,9
Potatoes (local),Matale,2024-12-15,418.0,506.67,488.33,457.5,484.1666666666667,12
Potatoes (local),Matale,2025-01-15,457.5,418.0,506.67,488.33,471.0,1
Potatoes (local),Matale,2025-02-15,376.25,457.5,418.0,506.67,460.72333333333336,2
Potatoes (local),Matale,2025-03-15,386.67,376.25,457.5,418.0,417.25,3
Potatoes (local),Matale,2025-05-15,366.67,386.67,376.25,457.5,406.8066666666667,5
Potatoes (local),Matale,2025-08-15,390.0,366.67,386.67,376.25,376.53000000000003,8
Potatoes (local),Matale,2025-09-15,320.0,390.0,366.67,386.67,381.1133333333334,9
Potatoes (local),Matara,2023-09-15,365.0,391.42,418.9,373.12,394.48,9
Potatoes (local),Matara,2023-12-15,399.25,365.0,391.42,418.9,391.7733333333333,12
Potatoes (local),Matara,2024-01-15,413.75,399.25,365.0,391.42,385.22333333333336,1
Potatoes (local),Matara,2024-02-15,393.33,413.75,399.25,365.0,392.6666666666667,2
Potatoes (local),Matara,2024-03-15,397.5,393.33,413.75,399.25,402.10999999999996,3
Potatoes (local),Matara,2024-04-15,382.08,397.5,393.33,413.75,401.52666666666664,4
Potatoes (local),Matara,2024-05-15,387.92,382.08,397.5,393.33,390.96999999999997,5
Potatoes (local),Matara,2024-06-15,393.33,387.92,382.08,397.5,389.1666666666667,6
Potatoes (local),Matara,2024-07-15,442.5,393.33,387.92,382.08,387.77666666666664,7
Potatoes (local),Matara,2024-08-15,442.22,442.5,393.33,387.92,407.9166666666667,8
Potatoes (local),Matara,2024-09-15,414.17,442.22,442.5,393.33,426.01666666666665,9
Potatoes (local),Matara,2024-10-15,362.5,414.17,442.22,442.5,432.96333333333337,10
Potatoes (local),Matara,2024-11-15,391.67,362.5,414.17,442.22,406.2966666666667,11
Potatoes (local),Matara,2024-12-15,406.67,391.67,362.5,414.17,389.4466666666667,12
Potatoes (local),Matara,2025-01-15,430.0,406.67,391.67,362.5,386.9466666666667,1
Potatoes (local),Matara,2025-02-15,393.33,430.0,406.67,391.67,409.4466666666667,2
Potatoes (local),Matara,2025-03-15,382.67,393.33,430.0,406.67,410.0,3
Potatoes (local),Matara,2025-04-15,360.0,382.67,393.33,430.0,402.0,4
Potatoes (local),Matara,2025-05-15,373.33,360.0,382.67,393.33,378.6666666666667,5
Potatoes (local),Matara,2025-06-15,360.67,373.33,360.0,382.67,372.0,6
Potatoes (local),Matara,2025-07-15,375.42,360.67,373.33,360.0,364.6666666666667,7
Potatoes (local),Matara,2025-08-15,364.17,375.42,360.67,373.33,369.8066666666667,8
Potatoes (local),Matara,2025-09-15,336.67,364.17,375.42,360.67,366.7533333333334,9
Potatoes (local),Meegoda(DEC),2023-09-15,402.0,428.0,409.33,378.5,405.27666666666664,9
Potatoes (local),Meegoda(DEC),2023-10-15,316.0,402.0,428.0,409.33,413.10999999999996,10
Potatoes (local),Meegoda(DEC),2023-11-15,373.33,316.0,402.0,428.0,382.0,11
Potatoes (local),Meegoda(DEC),2023-12-15,450.75,373.33,316.0,402.0,363.77666666666664,12
Potatoes (local),Meegoda(DEC),2024-01-15,406.0,450.75,373.33,316.0,380.02666666666664,1
Potatoes (local),Meegoda(DEC),2024-02-15,400.92,406.0,450.75,373.33,410.02666666666664,2
Potatoes (local),Meegoda(DEC),2024-03-15,417.5,400.92,406.0,450.75,419.22333333333336,3
Potatoes (local),Meegoda(DEC),2024-04-15,380.0,417.5,400.92,406.0,408.14000000000004,4
Potatoes (local),Meegoda(DEC),2024-05-15,374.67,380.0,417.5,400.92,399.47333333333336,5
Potatoes (local),Meegoda(DEC),2024-06-15,378.33,374.67,380.0,417.5,390.72333333333336,6
Potatoes (local),Meegoda(DEC),2024-07-15,444.4,378.33,374.67,380.0,377.6666666666667,7
Potatoes (local),Meegoda(DEC),2024-08-15,475.0,444.4,378.33,374.67,399.13333333333327,8
Potatoes (local),Meegoda(DEC),2024-09-15,403.2,475.0,444.4,378.33,432.57666666666665,9
Potatoes (local),Meegoda(DEC),2024-10-15,336.83,403.2,475.0,444.4,440.8666666666666,10
Potatoes (local),Meegoda(DEC),2024-11-15,379.0,336.83,403.2,475.0,405.01,11
Potatoes (local),Meegoda(DEC),2024-12-15,423.3,379.0,336.83,403.2,373.01,12
Potatoes (local),Meegoda(DEC),2025-01-15,452.08,423.3,379.0,336.83,379.71000000000004,1
Potatoes (local),Meegoda(DEC),2025-02-15,388.75,452.08,423.3,379.0,418.1266666666667,2
Potatoes (local),Meegoda(DEC),2025-03-15,407.71,388.75,452.08,423.3,421.3766666666667,3
Potatoes (local),Meegoda(DEC),2025-04-15,363.89,407.71,388.75,452.08,416.18,4
Potatoes (local),Meegoda(DEC),2025-05-15,366.88,363.89,407.71,388.75,386.7833333333333,5
Potatoes (local),Meegoda(DEC),2025-06-15,372.8,366.88,363.89,407.71,379.49333333333334,6
Potatoes (local),Meegoda(DEC),2025-07-15,402.0,372.8,366.88,363.89,367.8566666666666,7
Potatoes (local),Meegoda(DEC),2025-08-15,384.75,402.0,372.8,366.88,380.56,8
Potatoes (local),Meegoda(DEC),2025-09-15,360.93,384.75,402.0,372.8,386.51666666666665,9
Potatoes (local),Monaragala,2023-12-15,386.44,410.22,417.6,371.0,399.60666666666674,12
Potatoes (local),Monaragala,2024-01-15,387.87,386.44,410.22,417.6,404.75333333333333,1
Potatoes (local),Monaragala,2024-02-15,383.78,387.87,386.44,410.22,394.8433333333333,2
Potatoes (local),Monaragala,2024-03-15,388.0,383.78,387.87,386.44,386.03,3
Potatoes (local),Monaragala,2024-04-15,400.0,388.0,383.78,387.87,386.54999999999995,4
Potatoes (local),Monaragala,2024-05-15,360.0,400.0,388.0,383.78,390.5933333333333,5
Potatoes (local),Monaragala,2024-06-15,406.0,360.0,400.0,388.0,382.6666666666667,6
Potatoes (local),Monaragala,2024-07-15,456.83,406.0,360.0,400.0,388.6666666666667,7
Potatoes (local),Monaragala,2024-08-15,446.5,456.83,406.0,360.0,407.60999999999996,8
Potatoes (local),Monaragala,2024-09-15,376.0,446.5,456.83,406.0,436.4433333333333,9
Potatoes (local),Monaragala,2024-12-15,411.0,376.0,446.5,456.83,426.4433333333333,12
Potatoes (local),Monaragala,2025-01-15,407.33,411.0,376.0,446.5,411.1666666666667,1
Potatoes (local),Monaragala,2025-02-15,373.5,407.33,411.0,376.0,398.10999999999996,2
Potatoes (local),Monaragala,2025-03-15,395.11,373.5,407.33,411.0,397.27666666666664,3
Potatoes (local),Monaragala,2025-04-15,400.0,395.11,373.5,407.33,391.98,4
Potatoes (local),Monaragala,2025-05-15,376.0,400.0,395.11,373.5,389.5366666666667,5
Potatoes (local),Monaragala,2025-06-15,403.47,376.0,400.0,395.11,390.37000000000006,6
Potatoes (local),Monaragala,2025-07-15,376.0,403.47,376.0,400.0,393.1566666666667,7
Potatoes (local),Monaragala,2025-08-15,376.0,376.0,403.47,376.0,385.1566666666667,8
Potatoes (local),Nikaweratiya,2023-12-15,375.0,400.0,400.0,395.0,398.3333333333333,12
Potatoes (local),Nikaweratiya,2024-01-15,410.0,375.0,400.0,400.0,391.6666666666667,1
Potatoes (local),Nikaweratiya,2024-02-15,395.0,410.0,375.0,400.0,395.0,2
Potatoes (local),Nikaweratiya,2024-05-15,400.0,395.0,410.0,375.0,393.3333333333333,5
Potatoes (local),Nikaweratiya,2024-07-15,410.0,400.0,395.0,410.0,401.6666666666667,7
Potatoes (local),Nuwara Eliya,2023-09-15,283.0,387.5,384.6,354.67,375.59,9
Potatoes (local),Nuwara Eliya,2023-10-15,306.0,283.0,387.5,384.6,351.7,10
Potatoes (local),Nuwara Eliya,2023-11-15,347.5,306.0,283.0,387.5,325.5,11
Potatoes (local),Nuwara Eliya,2023-12-15,406.5,347.5,306.0,283.0,312.1666666666667,12
Potatoes (local),Nuwara Eliya,2024-01-15,388.0,406.5,347.5,306.0,353.3333333333333,1
Potatoes (local),Nuwara Eliya,2024-02-15,365.33,388.0,406.5,347.5,380.6666666666667,2
Potatoes (local),Nuwara Eliya,2024-03-15,369.5,365.33,388.0,406.5,386.60999999999996,3
Potatoes (local),Nuwara Eliya,2024-04-15,343.2,369.5,365.33,388.0,374.27666666666664,4
Potatoes (local),Nuwara Eliya,2024-05-15,346.25,343.2,369.5,365.33,359.3433333333333,5
Potatoes (local),Nuwara Eliya,2024-06-15,371.5,346.25,343.2,369.5,352.98333333333335,6
Potatoes (local),Nuwara Eliya,2024-07-15,441.6,371.5,346.25,343.2,353.65000000000003,7
Potatoes (local),Nuwara Eliya,2024-08-15,471.5,441.6,371.5,346.25,386.45,8
Potatoes (local),Nuwara Eliya,2024-09-15,389.5,471.5,441.6,371.5,428.2,9
Potatoes (local),Nuwara Eliya,2024-10-15,338.0,389.5,471.5,441.6,434.2,10
Potatoes (local),Nuwara Eliya,2024-11-15,384.5,338.0,389.5,471.5,399.6666666666667,11
Potatoes (local),Nuwara Eliya,2024-12-15,387.9,384.5,338.0,389.5,370.6666666666667,12
Potatoes (local),Nuwara Eliya,2025-01-15,437.5,387.9,384.5,338.0,370.1333333333334,1
Potatoes (local),Nuwara Eliya,2025-02-15,376.25,437.5,387.9,384.5,403.3,2
Potatoes (local),Nuwara Eliya,2025-03-15,358.0,376.25,437.5,387.9,400.55,3
Potatoes (local),Nuwara Eliya,2025-04-15,350.0,358.0,376.25,437.5,390.5833333333333,4
Potatoes (local),Nuwara Eliya,2025-05-15,343.12,350.0,358.0,376.25,361.4166666666667,5
Potatoes (local),Nuwara Eliya,2025-06-15,343.5,343.12,350.0,358.0,350.3733333333333,6
Potatoes (local),Nuwara Eliya,2025-07-15,346.88,343.5,343.12,350.0,345.53999999999996,7
Potatoes (local),Nuwara Eliya,2025-08-15,330.83,346.88,343.5,343.12,344.5,8
Potatoes (local),Nuwara Eliya,2025-09-15,289.0,330.83,346.88,343.5,340.40333333333336,9
Potatoes (local),Polonnaruwa,2023-09-15,388.75,410.0,395.83,360.83,388.8866666666666,9
Potatoes (local),Polonnaruwa,2023-11-15,400.0,388.75,410.0,395.83,398.1933333333333,11
Potatoes (local),Polonnaruwa,2023-12-15,402.22,400.0,388.75,410.0,399.5833333333333,12
Potatoes (local),Polonnaruwa,2024-01-15,404.0,402.22,400.0,388.75,396.99,1
Potatoes (local),Polonnaruwa,2024-02-15,410.0,404.0,402.22,400.0,402.0733333333333,2
Potatoes (local),Polonnaruwa,2024-03-15,426.67,410.0,404.0,402.22,405.4066666666667,3
Potatoes (local),Polonnaruwa,2024-04-15,375.0,426.67,410.0,404.0,413.5566666666667,4
Potatoes (local),Polonnaruwa,2024-05-15,333.33,375.0,426.67,410.0,403.89000000000004,5
Potatoes (local),Polonnaruwa,2024-08-15,482.5,333.33,375.0,426.67,378.3333333333333,8
Potatoes (local),Polonnaruwa,2024-10-15,316.67,482.5,333.33,375.0,396.9433333333333,10
Potatoes (local),Polonnaruwa,2024-11-15,356.67,316.67,482.5,333.33,377.5,11
Potatoes (local),Polonnaruwa,2024-12-15,402.5,356.67,316.67,482.5,385.28000000000003,12
Potatoes (local),Polonnaruwa,2025-01-15,408.89,402.5,356.67,316.67,358.6133333333334,1
Potatoes (local),Polonnaruwa,2025-02-15,421.67,408.89,402.5,356.67,389.3533333333333,2
Potatoes (local),Polonnaruwa,2025-03-15,399.33,421.67,408.89,402.5,411.02,3
Potatoes (local),Polonnaruwa,2025-05-15,370.0,399.33,421.67,408.89,409.9633333333333,5
Potatoes (local),Polonnaruwa,2025-06-15,330.0,370.0,399.33,421.67,397.0,6
Potatoes (local),Polonnaruwa,2025-07-15,410.0,330.0,370.0,399.33,366.4433333333333,7
Potatoes (local),Polonnaruwa,2025-08-15,406.67,410.0,330.0,370.0,370.0,8
Potatoes (local),Polonnaruwa,2025-09-15,373.33,406.67,410.0,330.0,382.22333333333336,9
Potatoes (local),Puttalam,2023-09-15,358.25,460.5,400.8,392.0,417.76666666666665,9
Potatoes (local),Puttalam,2023-10-15,346.67,358.25,460.5,400.8,406.51666666666665,10
Potatoes (local),Puttalam,2023-11-15,375.0,346.67,358.25,460.5,388.47333333333336,11
Potatoes (local),Puttalam,2023-12-15,448.0,375.0,346.67,358.25,359.97333333333336,12
